Read ID,Poly(A) end,Adapter end,Leader end,Start end
dc58492b-c61b-4485-bac4-7f9042c19205,7734,5391,1228,769
d945d3f1-9830-4739-8f89-a34fae03407a,9589,6358,339,338
dcaabbc0-c72c-4d88-9d2d-2cfcf1d96835,3221,3204,453,452
db6cb4bf-a842-4f12-97c4-7ea5f08c05b3,10258,7373,701,431
d8b7f2e9-f333-4fcd-be67-76b3e07efda7,8486,4508,362,246
da39f234-35ec-480f-b96a-17b98c6f83fd,9296,8337,618,387
d6d3cef6-efd9-45d9-8e0f-b9277b168d1c,15019,8056,719,621
de5abeec-3d5d-4959-a4d6-7402efda88a5,8143,5088,406,282
dc7e44f6-ee03-4528-8a70-83f121271da7,16401,7958,406,253
dc8d2012-2dcb-4a3e-bc60-be1db0f8bc9e,7433,3293,355,247
dbb68c00-5e10-4da8-9be9-a2345e35f3b5,12734,6293,211,210
de851ba5-9bbc-4b95-a05f-ac68a7b751f6,11171,5857,259,139
e38d55a4-6d8c-4924-a35f-1050e10a4423,8027,5207,374,217
df14bb20-21ec-439a-a9d7-f2b47d461b60,12942,5389,318,188
de65ab2f-e9a5-425f-8cff-2a6a9471ad2d,9764,8393,1265,633
e07d39cf-b1df-443b-90df-1e263f39b3e9,10031,4419,2,1
dd220212-69b6-4de9-b54a-6e6532c761c9,22321,22302,3,2
e3bf74be-3465-44b7-88cf-c52bf18058fe,13096,4888,355,354
e443638f-9513-49be-8f14-60f170df0202,12816,4830,611,121
e594e72f-77b8-4b60-9a6a-dc76c4eba13f,8375,6204,744,437
e5c3bc5a-bded-4f30-8972-702b89deaca4,8166,5626,646,428
e85a10a2-a0f6-4966-8be7-7a3ec7900f2a,7385,4835,893,681
e4a289b0-1c88-4c4f-881c-1f6eea309f19,15378,4386,1612,1438
e4d23a54-355c-4890-993e-a0f63e79d5f0,9948,5319,688,483
e3bf67c6-49b2-4f6b-a1dc-f51a235b68d0,12441,7301,232,231
e1fb4939-acef-4de7-a419-e9605bf7ab46,12990,8666,274,273
e9f7f3ee-fa05-4883-ba96-0038bccee31b,7219,4424,496,342
e967b1c3-44ec-4320-b873-297549108bcc,10167,5416,743,742
ea16e0a6-bc9b-4f54-ac9a-bd079d45811f,5171,2789,3,1
e8e64481-116e-4430-8a93-7176b2c4f930,5813,3712,445,310
ed515428-edcf-4ca1-8734-afb17569cd25,7568,5516,714,335
ee40b5b6-a858-4b9e-b075-8f1a1dc0a521,7445,6327,2,1
ead2b2c4-3478-4131-a6c5-339d19fe5c77,10985,4871,288,287
f009e8a1-b967-45b4-92cd-f9e57915041b,7645,5271,714,530
ed341a94-7e5f-4394-b188-19acb2ac756d,14859,5285,325,274
ef8bfd83-0bdb-4164-99c6-e1381eb403ce,10495,5096,340,238
ef76ff59-bad8-4e90-abaa-f42716cbc01a,11174,4897,644,570
f4d801dc-fbeb-440f-8aab-5d4f0e7c7d76,5464,5443,534,87
f07e4951-8d09-4f8c-b4a5-c8c682720eb1,9388,6177,285,203
f557d51d-d0f3-4e67-8edc-77fbd2cd0201,7605,3371,2,1
e99bc0fc-e246-489f-ad95-4086d17e07a3,10639,7323,392,260
f25be1e8-cc9c-4b38-9955-f8b9ab6239c1,11778,7560,765,554
ef468e0e-eeac-4b84-9129-0a12dc6deba4,15905,7187,801,589
f6770714-3586-441b-9f65-851b63d13cae,8522,4052,441,358
f5a5f96f-6f0e-4192-b9ac-61fe9b1f2767,10749,4848,634,539
f6fba635-657b-4a5d-be26-51bb1e29ce52,2602,2596,2,1
f71e4ae9-d963-4415-9836-952b7cf3ab58,6495,4660,874,725
f665ae4f-d87e-4f39-882f-c3ee76e6f616,5926,4395,767,615
f798318f-346a-4e04-a3f0-792c65d4d1c1,8229,4836,459,244
f7954fc1-f360-4629-9c54-527a6f0a502c,8088,5529,395,260
f5b5e48a-2a38-4561-b485-a7d814780aca,8689,7026,319,318
f89030b9-c68a-48df-8485-9e490f5097c7,5058,2974,314,195
f83dc520-54b9-48e0-a658-5c82cc8ccf1e,6723,4350,448,308
f04e9e71-43fd-49e7-bf8d-599f5ee320df,23987,18105,7844,3278
f89f2039-0480-40b1-87cc-7a256505366e,7479,4513,421,272
f5475c88-36b2-43b7-9aff-b5a68a3fd6ee,6602,5670,817,580
f8c73c2c-08e0-4390-b888-6b0a4cf7eb02,9748,4445,405,312
f9ad5f48-fc3d-4b96-8320-73901019cdfe,9472,5824,254,172
f7d46a51-057f-4ead-a06d-ae0acca73d89,17461,13207,1283,742
f6a0de8a-e101-40aa-885c-a91af80ce958,21586,15615,2185,707
f98cedc8-5f9d-4a11-bbc4-112ce430ce42,10624,7745,712,394
f9b0a7ed-0816-44eb-8917-1391f637ae52,9783,5691,713,565
f93d23a3-dbe0-4a9a-b77e-47a9d5a5ad07,14838,9055,953,545
fa21c808-e97f-43c4-8be6-84356d40348d,10483,5662,431,190
f9a07cab-b143-4980-8eba-b427dafed36b,9078,5610,465,274
fac1605b-146d-42af-9d42-3820a8213f9e,6819,2783,226,120
f98a4f91-1ca7-4888-83d9-8c4b8de9fdbf,10126,9597,797,457
fcad16b3-a473-48ed-87ac-ee3cf8716c83,7920,5402,630,451
fc67f3e0-7c68-440e-9c57-ed30b4fc5685,10965,4923,298,297
fe98482e-1692-4933-8f3b-3fae5ca952ac,8934,5456,811,614
fe70ec7f-4e03-4a5c-bf64-8b546e399052,14743,5905,407,311
ff6dfdec-76c4-48d8-9ca9-4f2e32316622,10787,5218,3,2
fe16fdc3-f7d9-4523-b5e1-0218cb9ac65f,8622,6779,664,445
ffb49627-c1cf-4490-a8ad-9f6b83fcd95b,12447,6158,655,490
fb83a07a-d17e-453a-bb89-ba8e98f2ac9c,14797,6582,878,724
fa55a48c-eec3-4018-9dfb-7816174693d2,5905,5901,518,334
032e4350-68c0-444b-829f-be3abef160cf,2912,7,6,2
039e7c98-b3b3-4e6e-8058-1d4478b0229f,6587,6578,931,227
0462d7ff-b6d1-4a77-a034-c5142e963502,7523,3906,447,370
0741b23d-9d03-4f80-ba92-b8e6e1df73ef,8223,5277,543,383
020c8586-d601-49b4-992d-e87527b71589,11245,3833,406,405
01db5e46-7f99-4b26-9ba9-43e3cb28f923,10499,3061,121,120
08112cef-676e-4a85-8616-65ad2b269997,6334,6333,4837,2
064c221f-177d-4f62-80a2-76eb4f059dc5,11443,7351,602,475
025d26ec-40ad-4365-9d7d-c4e109cfc869,8861,4684,797,654
017f01cc-c084-4994-b2db-afd1e5a1cf9e,6195,3543,402,298
079ad5b0-ee21-4222-ba82-8bd7e4f47db0,14005,4682,584,534
005f4ce7-d386-4fa3-adef-35a89c233243,8531,7070,262,106
0ad1dfd3-33b3-4a53-9f30-c0f64a8f40a5,7240,4340,295,294
0184775a-3dee-4650-844e-29f26b3b2b5b,17511,8193,860,547
0e100016-cc46-47c8-8c81-90cf437ae023,8254,5230,229,140
0898582c-a9c4-44bd-8cc4-d2cf2b079b5d,13141,7785,1072,884
0eb39928-cee7-4f54-bb7d-16be92b880a8,6159,6151,2,1
0a14d11a-25db-4c24-bdcb-c9fa825f56d7,7019,4850,186,185
0bb7a9dc-38f8-478e-8a99-7e0627a31836,14974,8380,630,414
08c2c399-027f-469e-8a1a-25597c2ad56a,13357,8977,611,423
10ae0a7a-37f8-4bab-843c-08b0437ec66c,8228,6715,3,2
0f89dc8c-4052-44a3-96e5-9325601f9348,10417,5768,461,355
0f7b9f61-5398-4493-9912-ab80276a8e0e,9189,5768,2,1
115f065c-0678-47bf-82a8-3a030a6b8f59,10415,6665,1052,943
0e15c4df-27f0-4851-8053-4078e1569461,14065,11010,2,1
0f16cb95-c244-4ed5-9ac2-b499c39ef7af,14049,5336,307,233
12921b45-7d06-4739-b1f0-0702fce4e0f8,8616,4196,208,153
128f0cb2-84f5-4d93-bc1e-20036ded9c2c,9242,5271,259,258
1097d656-ab44-420f-ba9a-6ccb39e52b50,16997,16986,2,1
150061a4-a7b7-4861-a3a9-007b0033fd45,6495,6483,2,1
145b9571-7974-4fb8-816b-beccfb8f3d85,6931,5133,2,1
15dc7192-e6b5-45be-8b66-0896ed12e278,9588,4682,439,284
13977bb5-45ec-438d-a02e-5f075670855c,11175,9519,2005,560
16250b2a-f996-48f0-b873-4b3f1a0bf5d9,7156,4956,485,323
12b58a8f-f1da-45fe-a8d1-a3e6cd2c68a0,8368,6056,746,576
15bfb58e-543e-453f-9013-8fa4eef842bd,8375,6747,410,409
1512a82d-4a5d-4507-a994-9dde07edb6c1,11365,7325,555,290
14fe5318-563e-4a0e-b680-5c582801a7c8,8147,6382,969,794
16baa679-97a1-450a-94a1-d18762ad51c3,9857,5417,403,251
13d00414-4284-4295-b869-c7ae3648cf44,7100,3954,393,263
18fc15b5-5395-49a3-972f-7ad7f53166b1,7893,5684,3,2
19f8948f-851e-49d0-9537-e15af43a7e02,6191,3871,403,214
1736709a-1ff2-4b85-bccb-d26562ab3c4b,14439,14437,748,356
1ab0a8ee-f7fa-433d-91b3-9b36cb87e495,9756,6246,2,1
1b86d10a-624e-415c-a306-f646d89fcfac,10453,4910,328,327
17f8d3f8-1394-4437-9571-60afe655d4e1,8233,4552,573,448
1a68e86a-79ef-4a45-8b8d-bca0c3b7d968,18458,16905,8513,4771
1cf2720a-1185-4d17-9587-18e590a7a420,10424,7656,435,434
1a9afbf2-33c0-462d-b727-5db1f6e91f24,11798,8127,919,650
1dffbdf4-99bb-4e70-a235-1fdd77b8ade6,9223,5797,380,212
202bcafb-5dc6-459a-95d1-b402ff167bf9,7340,3877,206,205
1f6183b1-5fcb-4f1e-9a3a-69aa1f5437db,12923,5146,417,320
1d3c8ba4-cfee-4a29-b1ec-a7c5c05901df,11081,9288,936,697
227e638b-86f4-49c7-845a-5be1a656a818,7432,4215,207,152
1d58931e-cca1-4ccf-a3f8-c09ba12720f2,19455,9752,493,425
20b1e18d-45b7-4905-8162-92dd96c4f264,7713,4852,161,160
23ff6208-e790-4750-b6c6-7b190e66b121,7595,4636,538,361
1e7f2131-5e37-430b-a841-a8c99db0ee21,14987,9869,817,653
28f1cb40-062e-49b4-b3d0-9b9c712a0987,5752,5738,2,1
26c2fb72-0831-45e2-8e3a-b9e46e0a5058,8216,4839,226,225
2496dec2-17a0-4586-a8bf-8cc49db71e98,11412,5838,2,1
288f0cfe-e5f3-4ff3-afc2-269aff49f6c0,8180,5878,2,1
22af8e45-0b73-45ea-a460-a72ad9de0178,6784,5232,386,300
202ee71b-3186-4ef6-9dde-ee21ef11f718,11428,8862,679,480
2696e2e0-c8db-4d00-991a-777bb52ec3c5,14322,8647,708,584
28f6d518-1ad4-4e4a-b66a-254243a6e80f,11503,5819,541,380
295a233a-b5cc-4331-b7a8-e104ed360019,10308,6007,544,301
297e0140-e120-423e-82d7-eb00676f17d6,10435,5635,430,256
2cfdbc67-3267-41a6-96ff-afdc7b7b6969,9759,3536,235,234
2cba7055-8b32-48c6-85fa-9d3b813fb50c,10429,5980,363,131
29d4c4ed-c0c4-4c91-88f4-2e604f88a2b9,9743,6066,375,281
2f21a39f-9d48-473b-8134-ee9faa836585,7243,4938,427,237
29fb5ca9-ad84-49e9-b253-3602647dce75,24143,19125,451,272
2dbabad3-3c26-4b38-b0d7-dc07782bde53,11546,9200,1014,671
3048a584-6d8a-4c8c-b52b-15bdf407dc5a,5726,3208,272,227
2ba70bf8-b08b-49d7-98ad-dd00b38777c6,5012,2632,394,313
2f0a5739-19ea-49fd-b364-13a2fd98c771,9176,5732,831,629
2cb12db4-04ac-4532-81cb-e25b3f8d777b,12683,9360,533,532
32d5b3b2-f863-4eb0-90a4-b07e2b184808,7476,4813,659,314
3338b929-6ca7-4c9c-a2ca-a025cac063db,7922,5801,2,1
3354b88f-9438-4c56-8532-72690ce492b7,11096,7692,1158,422
2d6948f3-d751-4b1c-b34f-3007fff0f501,15224,13665,704,457
31e9bb63-c3a7-4088-9e76-7caaefb5b185,14850,7217,859,696
32e1487f-93aa-4a51-b5c2-36a9eb83e0d4,11423,6886,671,558
3658deed-8c05-4285-bb74-8dc2ef62f798,7368,3840,1040,958
364aaa13-e9e2-4fbf-8656-4e627f3c90da,13234,5044,2,1
33628968-3c4e-4858-b5a1-18947eb231b7,11482,8304,777,460
346c1d69-a5fb-4d84-8276-6da36b915c27,8333,5978,398,324
36f3efa9-43ad-4256-934c-9e9381aacc8f,7667,5667,744,607
387645aa-9606-49bc-b68c-cc2a0f40f5ea,8147,4935,313,154
36570a09-3a27-4787-b29d-0ff07c31a1d9,11497,5315,740,579
36f4c91a-a14e-4adc-81e1-f1ad58a1bb4c,13905,8573,886,424
3b5cca9b-e517-4d21-bb5f-dacdfbd8c016,7100,5301,851,584
3c8e2d0b-5b49-462a-b1d9-c27e026d7fb5,5792,4121,2,1
3ac18e22-8516-490c-859d-3c106d67cd66,10099,5948,686,371
39aacf89-3689-4f9d-89ce-7b71dd60fc2f,11857,5226,165,164
3d6b07f8-3ae1-4386-89f7-3d290dedef4e,4778,3412,2,1
38587473-0da8-4a85-8b5d-3e965f9e6f5e,10954,6198,939,593
3919b7ea-b575-45ae-92c9-0df564ba4cc1,6214,4452,520,374
3d311394-ab03-4281-85ae-82cf3d34548e,7384,6146,630,481
3e6e060c-f418-4f8a-94cd-1af67e1ec09a,7794,3780,471,296
3d1a3682-da22-4013-887b-d62c61406e2e,11132,8498,2138,1
3818cb25-545b-4441-82b3-6e5b18557fcb,13740,6126,379,378
4022a1e7-3795-4987-92e2-a8eb8cee4b16,8516,4224,340,237
3e1efa77-4264-42d6-a9f7-ce21b0483443,10360,5285,461,460
3f61ac5b-9ced-4404-a599-bd1b23d795ce,11164,6376,362,211
3de19629-8c4b-4b02-b62e-99e5eb652076,6706,5392,475,309
407ef358-2b71-4b33-a201-8b1f80386ece,7378,4960,467,144
4192a19e-7a99-48e9-8ea1-de00763d64a7,4085,3135,7,6
4126f20f-fd3d-4dce-a929-649423acac83,8878,4624,2,1
4143fe30-7499-4283-8002-cee0009be808,7290,4061,771,582
42da78d3-b698-44c6-a130-a0cadb094498,6763,4701,2,1
434ddf3e-bf18-4f08-ae48-81a1ce2cc95e,3483,3436,702,416
41a6922f-c742-47b5-8e1e-c31dfe3a0674,11226,8569,3,2
429b9312-f257-41b3-b9cf-f1960e474c5b,12564,6165,520,424
41262d8f-6619-4e9d-b53e-2cd56db217a9,12461,6538,1661,1567
3fac110d-19bc-4dfd-a918-3ff84cd6d7c3,18869,13591,4198,2492
438fe881-81b6-4ea1-a74b-4d44d2d8427a,8628,6651,812,599
46135b97-79a2-4cbd-9d60-a4540e06a2b5,8672,5443,2,1
431565d2-1949-425d-9290-510ee44cae87,15406,8829,695,560
471fee97-806d-44c6-b967-467f307b49a9,7117,4134,2,1
46020384-57f4-4498-9e7a-03f272643b71,8070,5901,202,201
4892fa6d-b756-4da7-8434-9981e5762f12,8454,4625,660,327
43d04c97-f2ea-4e7a-a42e-af36cdae3977,8612,5546,478,185
48bdbc95-c8cd-4ec1-96af-8ce6dfc1e7ad,11845,5690,554,211
4a4cdcbd-f92a-4e1e-9096-67988a9ff0fb,6247,6246,2,1
46dbf312-99c5-4cd6-b653-c4b452eee040,11071,4842,393,294
488a9e13-2a37-4e11-89c7-5d125f5fa09c,14278,6068,885,636
4a6e7e54-bf7b-41fa-a24c-15ddfc5c8b70,6878,4391,503,174
437296e4-b9f2-4979-8413-00872967f6e8,8675,4084,458,457
4aeca9ad-9447-4f6c-9447-5637ed5692ce,8191,5337,2,1
48c3350a-1429-42f1-be38-ee14827961cb,11533,6905,593,489
4626a5a0-dcb1-4b2f-b246-4f9c2aedf0d7,9306,6536,525,340
4b7ed2d8-6c2d-44a5-ad34-166d1a04a0b1,7368,5228,606,366
4dff872d-d02c-4744-b221-c35e06ea623a,8367,5599,219,218
4f5fc3ab-fac3-4062-bba0-8023108ab4f0,7427,4593,505,295
4b1b903d-2673-451a-b875-f14b057c5803,7045,5810,223,222
4d0dca0f-4df6-4f98-98ad-7f667e00cfb2,10958,5999,579,460
4c252b12-019e-4eb6-9b91-2203e540c5dc,13858,6733,467,357
4fe63b91-419f-412a-838b-a7c80e7c0bb0,11565,6970,596,205
505791e7-5890-40ee-a358-928993554745,10674,5639,832,432
4ebea0b8-fb4e-4064-abe0-eefdd155aae8,14200,8188,2,1
5476b467-b598-427c-b38a-f2ffa4f7bcd9,6805,4386,576,438
539efdc8-6074-42c1-a00a-5fb70e3c1a6e,6121,3444,276,214
4cbb3a2b-6f67-4daf-b743-fcbff9a64381,19369,19364,772,176
55277c13-bff5-41a9-bf9c-6613c5143c23,9001,4659,424,339
55616ca1-7dd8-4286-99ff-9d8fd07af260,8567,5854,2,1
5189f1f4-c4b1-4b65-a95b-c1bcead7d152,8028,6397,576,418
57915628-93ec-4eaa-8f82-012bd3f7d077,10539,7185,3,2
58a8a07c-510f-4653-8728-ab62ec0a55b7,8910,6279,439,309
57bb1f3a-ec09-403e-8bcd-8182cc39bd42,11042,7127,2,1
5390fcff-0a5c-4ab0-a871-1309209d3eaa,11825,6286,2,1
5abe460a-262f-4545-b057-2384ed8165c3,5557,5525,505,274
57580f82-6db5-47f8-8bb3-640335c87538,6349,5332,493,339
57353ad4-b84d-4d4a-b799-4f602b19283e,9122,7131,2,1
59030c30-ec71-4944-82ba-3ff1461e043d,10979,6604,702,458
5b8aacd1-3e5f-40da-a2b9-c7073830ac0e,7210,4552,639,483
59ef72f7-6f9f-4a53-af8c-4e6eadda7677,8625,7090,424,291
58a6f986-6066-43e9-9da5-7b4ad709c9b8,14164,8827,1348,776
5c04741f-c188-4296-aed2-3b10fa73ba9e,7514,3884,404,224
5a23edd7-b88c-4b71-8efe-ef3b31c0a05b,11603,9327,597,427
5b5e9a0c-c899-498a-b303-dd2e5b9ff848,12393,5734,740,610
5d4f57ab-8eab-4754-8e20-b72bc82c834d,5128,12,4,3
5c629065-1779-4a81-8049-fa6a4b6723aa,11779,5420,2,1
5e15c21b-02ec-4ca3-8b61-cd846194a25c,6369,3915,2,1
5dd788fc-eb46-4003-8b86-c70e8f9fb81a,7769,4892,463,332
5c32fcf1-d7ae-4f4d-ae75-dc185d3ebd55,9151,6139,615,355
60e0c2c8-4044-4caa-95f3-7cd6a9b0badd,7572,5678,526,136
61162e9a-cbc2-447d-b116-6c22cb3ea01a,7749,4791,292,226
5d1ce880-7a7a-408e-ae0e-3c8dccbeae04,16824,12278,1742,573
5cdcf5c3-47e0-41e8-a451-c1ceacd5aaf4,20753,15309,2711,1163
5ec29f07-9bbf-42f2-b8fc-8f858c0f17b6,6793,5238,585,435
612a0049-f2cc-4696-9805-8de45501196c,11443,8654,1016,540
5e47e503-82ac-4579-9069-d2b67ed7d1f0,12295,10688,1039,581
5e834250-78b7-4c3a-a2ed-a66a9abe01d7,8244,6611,1707,1582
60d91e5b-0b3c-4474-a5f1-cad507d030b4,13859,9951,1205,501
635a0fa3-d33d-4b46-a1ef-4ca71a8eeb45,8119,5655,516,400
6020eea6-0ef3-43d0-aee3-c3b06ea5de98,14783,5885,695,349
66289282-463c-4e09-90a4-33df8f2dec4d,7980,5343,371,202
604c7612-bc42-4f9c-a896-77a5b62039b1,8465,6589,500,362
63849e4d-9690-4e6c-9ccc-6c497e52a02f,14608,5644,777,494
663f2d5f-b2bb-4e07-9988-e17cb79f0f9c,7441,5022,291,161
62983bb3-4e4a-4c61-a4dd-6d66c012b80e,10620,4647,353,300
618f5097-7e06-45a8-bdfc-82c58b1e91dc,13319,9691,443,251
68ab2dcc-3c84-46e3-8419-48e82a8aecdf,7780,3941,237,236
66075459-b120-4b4f-a1d0-3d3ef06a3e3a,7569,7568,331,263
69037ae1-85f5-4708-9508-4171b2a6ff80,6812,3941,2,1
69e1cc07-e073-447f-98ed-41c1590950d8,8756,5430,2,1
68af22cd-72ac-42c0-a84f-94ce646a289e,8887,4469,354,353
6af82ef2-bbbb-4901-aac3-76761218b779,7512,5174,3,2
6b54f95f-605b-4a4b-b99a-ae351186edd5,9048,5852,936,479
6c29e790-1d35-49d1-9558-ba39b757653c,7543,3183,182,134
68c473ef-e8bc-453a-9f89-57c90a952b1d,15149,7273,277,276
6c44e4e1-caf4-4eb6-af60-2671f64b0bc5,7894,5159,415,325
6b7ea0fe-1cb0-44c1-8d78-e79a6fbcf165,7379,5447,575,375
68df46ad-2b70-46ca-bd59-e635bf93b367,9282,6810,1125,851
6612b299-a36c-4e48-a7fd-dc19f97cdf2f,32591,25971,9002,4727
6c629f53-5afb-4532-997b-77f645fcc4c0,10494,5350,535,401
6a6e7e4b-f5bf-4de3-8c32-020dae535057,16552,13312,274,240
6da0369e-5e66-4e0c-8140-0918267f26fa,7787,5223,2,1
6e0b8c77-9ec4-4d54-8c7b-4f38d360d68d,6343,3885,527,354
7289c954-5111-4657-8896-7a11a8263007,571,513,2,1
71bcbc48-6f11-46b2-a86d-4d2b3f9f819f,8781,4704,465,348
6f30138d-7e53-47c4-ae5e-c65330719609,10037,7880,374,373
71307955-fb5f-46d7-b82a-371507f68d0b,10448,5084,844,604
6fbc4722-60be-447c-b2bc-f4433a4d4f0f,10585,6944,740,536
73018603-7031-46ab-9ef2-1b078f03078e,9716,6079,441,440
6d129f2e-e534-4224-97fe-835acc2ceafc,13090,4292,346,218
72fa8cd6-d056-4eae-8a7b-3770ff214a6e,15151,5372,412,312
748cf8d9-09a1-4dc2-821c-47228f875541,8272,5283,2,1
7495794c-340a-42b6-a801-9a34675f4684,6770,6197,475,314
73e1bacb-3054-4483-b021-da3180c6d22f,10694,5760,713,281
75d3cc6c-98c7-4ef5-8992-fe05d9c1eefa,9437,6485,3,1
7418fbc4-15a3-46a3-9514-c50e6d45661b,14646,8552,1025,591
76ff2513-e64f-4a93-bfb9-51c8e1a8695d,6881,3983,149,148
7743a8c8-b51e-4ce0-8e28-7d5b47621075,4790,2221,2,1
770530c8-6d11-40aa-9dda-297f9bd2b435,8478,5322,1200,536
76062314-3f0c-4740-ad76-d0d4f5e0dab6,13896,5364,465,371
783271f9-c0ee-4326-acff-6923f5361d04,7637,5019,3,2
7625a69b-3a91-41b7-857b-065bd86adc45,13235,9324,671,278
7a5af6ac-cc38-45d0-a9a2-849e7add1409,7802,5307,638,463
7abb3468-9fbe-4bc0-8151-61cc2e7e5151,9485,4967,2,1
79ac7ef8-bae5-4e20-b65d-f5a677a53afb,12169,8942,3,2
7d31374c-8f6b-462b-8d08-1d0f88e81e65,6237,6076,383,224
768b057b-b482-4854-befb-e487cea473e8,16221,10146,1354,773
7908e409-3fdd-41ee-b46f-a619d1e8568a,6990,6413,278,277
7e0eedcc-2f09-46a7-a60f-0913efa577f3,8138,5744,336,137
7fedb966-091c-4993-bc17-f3e5b372e974,575,231,22,2
7e14452f-8aa4-413e-b8d3-52c470f9147b,9819,5630,468,204
7ceb0ced-960d-4e37-9a23-3396b89398ff,14525,11341,2,1
7e05faa3-8dd2-4bb2-b328-753950a42e5b,12491,5085,513,372
7b068736-a59b-4ea8-a6e7-9d6ede5c05a6,11356,8057,960,477
80005179-6270-4ff4-a50f-9b2f98bf43e2,9432,5309,1046,914
7e6977a1-4074-4baa-8760-a77c2773b519,16480,13201,1720,1237
83a3d538-8fcf-4590-8be5-2362ee93b2ed,6828,5444,2,1
82b7d72a-e8d8-4747-968d-1e6bc66c1feb,7315,5161,279,278
82147e8b-03b5-48b1-a841-c26913370153,8570,5141,333,215
830516d1-2206-43ed-8576-68455fde0c4c,11624,6438,592,490
83af23f4-d023-46e8-b939-dfe1517797b1,10350,5107,627,419
821765b0-8b0c-4798-a7cb-c05b4d81db2e,7483,6154,2,1
83cd184e-33cf-43e2-bb03-c17283165df0,10031,5409,875,391
847261c7-be6d-4cb6-89bf-195ea5b7e486,3924,3,2,1
84657810-04e0-435e-b648-b47f84b7e68d,14655,7121,448,376
84d15659-058e-4750-bed4-e3217b04b2d5,7513,4705,2,1
828c1fee-c01e-4d93-a565-6794100f52ca,12811,7193,474,310
8521f95e-0a02-42df-8942-efe2ffcc63f5,5076,3740,448,252
848375a0-b8fa-4f52-af95-a57aa26a9d15,10920,7725,779,459
86815328-9a1a-4e94-9612-1292a3a0bb85,10783,4419,339,338
86667b04-ba8d-4903-8d9e-5b20a20f167b,13927,5842,635,569
87c55f00-f142-42e3-84eb-6508d864e3fc,4706,3230,3,2
88bc532c-1dd2-4df1-b226-8ea03b03f01e,6760,3667,489,415
8712ba52-0680-46ae-ab6c-9ee3a94a0252,11538,5818,613,304
8cc10ea7-6995-48c6-916d-9b3ec3fe3141,7072,5274,486,230
8a359f13-1106-4a03-b17e-46bee37c653d,6794,6219,2,1
869426e4-af42-466b-b12f-03ed78be349d,23456,17675,244,177
8d60f8ea-0022-4b96-b3a7-708aaf3e2322,6154,3938,291,164
84ff2a89-bc22-4fa4-b4c8-8f2e017f4bcb,15148,7719,802,691
8bacbfa6-8b34-4a5d-91e7-b0d2e449f8ae,10691,8556,2,1
8d80d9c1-acf8-4300-ae62-7ee991437cd4,5838,5553,451,286
8e61f224-b864-4ab0-a6a3-eeed9637a254,10600,5179,296,295
87582117-3957-485d-a02d-d72e0020e9dc,9218,5423,441,237
8d1fb483-1cd7-486e-86bc-cee8cf557cef,8183,4820,700,531
8e60208a-59fb-4b7a-9c23-17845ef0e1bb,13111,7286,2,1
8f6ac65a-31fe-4f28-9366-f09941e76f22,10682,6095,603,324
915bf326-8e01-4fb6-b1d8-c1a0c533dc87,8239,5499,755,615
9072333c-7e55-406f-9d09-0f1367e902f4,12681,8455,896,477
9420daff-c6ad-40ba-b55f-8a74ad750acc,7977,5269,2,1
8fa2a047-793d-4d1c-a063-e0ef400230d7,13950,12148,1211,945
92e9b0ee-71ca-4690-bed1-929ba0104e14,9859,6090,2,1
92c459ef-dd25-4be3-8353-80b729995b28,11204,6848,2,1
962f1cb2-cab7-4491-a1f4-29419137151f,5638,5620,595,213
958a5d1e-ecb7-46fb-aea0-2087041cdaaa,9350,5051,206,137
94d1ee96-dcf1-4b75-9b3f-4a65bd268380,14259,5733,598,501
8f9fdf9a-0166-4251-a676-615b178001f9,17209,9647,4,3
9aa21f60-4647-469c-b3dc-cd46c97fa366,6658,6648,2,1
9aa645a2-ecb5-42a2-a4db-1a27c9426198,6473,5322,1390,627
99c9fc3a-3a0e-4b4a-a207-5fec9107ec20,6578,4007,438,332
93453ad8-5e28-419c-915f-b71f355a9f56,12279,9821,126,22
97ec5a58-962b-45a8-b2c3-a7e37d4c5085,6045,5189,3,2
9b7ce2bd-8fff-46ef-a9b6-fbce3f139457,10238,5646,551,360
9cbe6a04-5a8d-4976-9158-f4946ea58344,5048,3948,2,1
994aea2f-f5ee-4749-9a3c-8e6adc26ce37,9121,7281,402,308
9bb24cab-2f74-43fa-82a9-1ddabb145543,9781,6064,3,2
98f00348-da74-454f-b502-a6ff6e5b5d5e,13187,11259,2,1
9bdd7d7c-83c0-4860-b5e9-807c6e3a37c8,16677,7335,730,497
9dadd5eb-8785-4a20-b408-111f138de675,7094,4483,569,325
9e2ee7f3-88ce-4542-91ba-c501dace1356,7879,4860,2,1
a1388b96-f484-43b6-8e9a-5dd576a9a465,10281,5653,639,476
a0ebed20-5356-477d-b186-43451f0efec2,7784,4,3,2
9cd23810-fa6e-46dd-972a-9b681ce56cec,14933,14922,3,2
a14375f4-0aa5-492c-88c9-0a7bda2be87c,12905,5895,456,346
a1d05949-448a-4f4e-bb9b-cf940825d7c3,10866,5899,317,316
a1456905-b398-4270-9a4e-8996a656239d,10541,7474,921,538
9d01a51c-ef8e-4662-a130-124a207bd167,14738,10585,748,443
a496a756-9a8e-42cd-9828-9b796e66af2f,9750,4772,570,351
a97e0a6e-de35-4ea5-a5eb-6c946aa368b1,6312,3003,437,375
a82d3ace-3181-4c38-a4c5-d8d181d56b30,6587,4942,2,1
